Timestamp,Close,PortfolioValue,TradeDirection,PositionSize
2024-02-22 00:00:00,93.58,101740,,
2024-02-22 00:30:00,93.44,101540,,
2024-02-22 01:00:00,93.47,101583,,
2024-02-22 01:30:00,93.74,101969,,
2024-02-22 02:00:00,93.65,101840,,
2024-02-22 02:30:00,93.79,102041,,
2024-02-22 03:00:00,93.95,102270,,
2024-02-22 03:30:00,93.91,102213,,
2024-02-22 04:00:00,93.76,101998,,
2024-02-22 04:30:00,94.01,102356,,
2024-02-22 05:00:00,93.86,102141,,
2024-02-22 05:30:00,93.6,101769,1,1431.08
2024-02-22 06:00:00,93.69,101769,1,1646.28
2024-02-22 06:30:00,93.98,102246,,
2024-02-22 07:00:00,94.66,103366,,
2024-02-22 07:30:00,94.41,102954,,
2024-02-22 08:00:00,93.92,102148,,
2024-02-22 08:30:00,93.78,101917,1,1646.28
2024-02-22 09:00:00,93.99,101917,1,1379.77
2024-02-22 09:30:00,94.13,102110,,
2024-02-22 10:00:00,94.62,102786,,
2024-02-22 10:30:00,94.18,102179,,
2024-02-22 11:00:00,94.55,102690,,
2024-02-22 11:30:00,94.5,102621,,
2024-02-22 12:00:00,94.6,102759,,
2024-02-22 12:30:00,94.33,102386,,
2024-02-22 13:00:00,94.34,102400,,
2024-02-22 13:30:00,94.27,102303,,
2024-02-22 14:00:00,94.44,102538,,
2024-02-22 21:00:00,94.32,102372,,
2024-02-22 21:30:00,94.31,102359,,
2024-02-22 22:00:00,94.33,102386,,
2024-02-22 22:30:00,94.35,102414,,
2024-02-22 23:00:00,94.36,102428,1,1379.77
2024-02-22 23:30:00,94.36,102428,1,1326.13
2024-02-23 00:30:00,94.5,102613,,
2024-02-23 01:00:00,94.66,102825,,
2024-02-23 01:30:00,94.64,102799,,
2024-02-23 02:00:00,94.45,102547,,
2024-02-23 02:30:00,94.51,102626,,
2024-02-23 03:00:00,94.5,102613,,
2024-02-23 03:30:00,94.39,102467,1,1326.13
2024-02-23 04:00:00,94.01,102467,,
2024-02-23 04:30:00,94.07,102467,,
2024-02-23 05:00:00,94.02,102467,,
2024-02-23 05:30:00,93.89,102467,,
2024-02-23 06:00:00,93.77,102467,,
2024-02-23 06:30:00,93.78,102467,,
2024-02-23 07:00:00,93.88,102467,,
2024-02-23 07:30:00,93.59,102467,,
2024-02-23 08:00:00,93.51,102467,,
2024-02-23 08:30:00,93.79,102467,-1,1667.61
2024-02-23 09:00:00,93.57,102834,,
2024-02-23 09:30:00,93.24,103385,,
2024-02-23 10:00:00,93.65,102701,,
2024-02-23 10:30:00,93.39,103134,,
2024-02-23 11:00:00,93.84,102384,,
2024-02-23 11:30:00,93.7,102617,,
2024-02-23 12:00:00,93.58,102818,,
2024-02-23 12:30:00,93.45,103034,,
2024-02-23 13:00:00,93.41,103101,,
2024-02-23 13:30:00,93.54,102884,,
2024-02-23 14:00:00,93.37,103168,,
2024-02-25 21:00:00,92.88,103985,,
2024-02-25 21:30:00,93.21,103435,,
2024-02-25 22:00:00,92.91,103935,,
2024-02-25 22:30:00,92.67,104335,,
2024-02-25 23:00:00,92.79,104135,,
2024-02-25 23:30:00,92.88,103985,,
2024-02-26 00:00:00,92.94,103885,,
2024-02-26 00:30:00,92.93,103901,,
2024-02-26 01:00:00,93.17,103501,,
2024-02-26 01:30:00,92.98,103818,,
2024-02-26 02:00:00,93.13,103568,,
2024-02-26 02:30:00,93.08,103651,,
2024-02-26 03:00:00,93.01,103768,,
2024-02-26 03:30:00,93.02,103751,,
2024-02-26 04:00:00,92.82,104085,,
2024-02-26 04:30:00,92.87,104002,,
2024-02-26 05:00:00,92.98,103818,,
2024-02-26 05:30:00,93,103785,,
2024-02-26 06:00:00,92.91,103935,,
2024-02-26 06:30:00,92.98,103818,-1,1667.61
2024-02-26 07:00:00,92.78,103818,-1,1350.64
2024-02-26 07:30:00,92.97,103561,-1,1350.64
2024-02-26 08:00:00,93.89,103561,,
2024-02-26 08:30:00,93.6,103561,,
2024-02-26 09:00:00,93.72,103561,,
2024-02-26 09:30:00,94.06,103561,,
2024-02-26 10:00:00,94.26,103561,,
2024-02-26 10:30:00,93.89,103561,,
2024-02-26 11:00:00,94.09,103561,1,1319.31
2024-02-26 11:30:00,94.01,103456,,
2024-02-26 12:00:00,94.24,103759,,
2024-02-26 12:30:00,94.29,103825,,
2024-02-26 13:00:00,94.67,104327,,
2024-02-26 13:30:00,94.7,104366,,
2024-02-26 14:00:00,94.89,104617,1,1319.31
2024-02-26 21:00:00,94.87,104617,,
2024-02-26 21:30:00,95.15,104617,,
2024-02-26 22:00:00,95.14,104617,,
2024-02-26 22:30:00,95.49,104617,,
2024-02-26 23:00:00,95.41,104617,,
2024-02-26 23:30:00,95.27,104617,,
2024-02-27 00:00:00,95.26,104617,,
2024-02-27 00:30:00,95.33,104617,,
2024-02-27 01:00:00,95.48,104617,,
2024-02-27 01:30:00,95.55,104617,,
2024-02-27 02:00:00,95.75,104617,,
2024-02-27 02:30:00,96.78,104617,,
2024-02-27 03:00:00,96.7,104617,,
2024-02-27 03:30:00,96.95,104617,,
2024-02-27 04:00:00,97.46,104617,,
2024-02-27 04:30:00,96.99,104617,,
2024-02-27 05:00:00,97.1,104617,,
2024-02-27 05:30:00,96.93,104617,,
2024-02-27 06:00:00,96.85,104617,,
2024-02-27 06:30:00,97,104617,,
2024-02-27 07:00:00,97.92,104617,,
2024-02-27 07:30:00,97.59,104617,,
2024-02-27 08:00:00,96.78,104617,,
2024-02-27 08:30:00,96.24,104617,,
2024-02-27 09:00:00,96.31,104617,,
2024-02-27 09:30:00,95.66,104617,,
2024-02-27 10:00:00,96.43,104617,,
2024-02-27 10:30:00,97.05,104617,,
2024-02-27 11:00:00,97.14,104617,,
2024-02-27 11:30:00,97.56,104617,,
2024-02-27 12:00:00,98.15,104617,,
2024-02-27 12:30:00,98.8,104617,,
2024-02-27 13:00:00,98.8,104617,,
2024-02-27 13:30:00,98.8,104617,,
2024-02-27 14:00:00,98.8,104617,,
2024-02-27 21:00:00,99.73,104617,,
2024-02-27 21:30:00,101.23,104617,,
2024-02-27 22:00:00,101.9,104617,,
2024-02-27 22:30:00,101.25,104617,,
2024-02-27 23:00:00,101.4,104617,,
2024-02-27 23:30:00,101.4,104617,,
2024-02-28 00:00:00,101.7,104617,,
2024-02-28 00:30:00,101.37,104617,,
2024-02-28 01:00:00,101.37,104617,,
2024-02-28 01:30:00,102.06,104617,,
2024-02-28 02:00:00,101.53,104617,,
2024-02-28 02:30:00,101.61,104617,,
2024-02-28 03:00:00,102.07,104617,,
2024-02-28 03:30:00,101.96,104617,,
2024-02-28 04:00:00,101.53,104617,,
2024-02-28 04:30:00,101.85,104617,,
2024-02-28 05:00:00,101.98,104617,,
2024-02-28 05:30:00,101.96,104617,,
2024-02-28 06:00:00,102.3,104617,,
2024-02-28 06:30:00,102.03,104617,1,1049.38
2024-02-28 07:00:00,102.29,104890,,
2024-02-28 07:30:00,102.2,104795,,
2024-02-28 08:00:00,103.8,106474,,
2024-02-28 08:30:00,102.11,104701,,
2024-02-28 09:00:00,101.85,104428,1,1049.38
2024-02-28 09:30:00,101.7,104428,,
2024-02-28 10:00:00,100.78,104428,,
2024-02-28 10:30:00,100.59,104428,,
2024-02-28 11:00:00,101.71,104428,,
2024-02-28 11:30:00,101.9,104428,1,569.518
2024-02-28 12:00:00,102.33,104673,,
2024-02-28 12:30:00,101.09,103967,1,569.518
2024-02-28 13:00:00,100.95,103967,,
2024-02-28 13:30:00,101.06,103967,,
2024-02-28 14:00:00,101.11,103967,,
2024-02-28 21:00:00,98.43,103967,,
2024-02-28 21:30:00,99.26,103967,,
2024-02-28 22:00:00,98.85,103967,,
2024-02-28 22:30:00,99.02,103967,,
2024-02-28 23:00:00,99.33,103967,,
2024-02-28 23:30:00,99.36,103967,,
2024-02-29 00:00:00,99.35,103967,,
2024-02-29 00:30:00,99.13,103967,,
2024-02-29 01:00:00,99.24,103967,-1,1681.93
2024-02-29 01:30:00,99.28,103899,,
2024-02-29 02:00:00,99.62,103328,,
2024-02-29 02:30:00,99.78,103058,,
2024-02-29 03:00:00,99.41,103681,,
2024-02-29 03:30:00,100.19,102369,-1,1681.93
2024-02-29 04:00:00,99.75,102369,-1,1488.37
2024-02-29 04:30:00,100.2,101699,-1,1488.37
2024-02-29 05:00:00,99.27,101699,-1,1358.15
2024-02-29 05:30:00,99.99,100721,-1,1358.15
2024-02-29 06:00:00,100.26,100721,,
2024-02-29 06:30:00,100.15,100721,,
2024-02-29 07:00:00,99.67,100721,,
2024-02-29 07:30:00,99.54,100721,-1,1474.44
2024-02-29 08:00:00,99.45,100854,,
2024-02-29 08:30:00,98.37,102446,,
2024-02-29 09:00:00,98.12,102815,,
2024-02-29 09:30:00,97.53,103685,,
2024-02-29 10:00:00,97.96,103051,,
2024-02-29 10:30:00,98.69,101975,,
2024-02-29 11:00:00,99.42,100898,-1,1474.44
2024-02-29 11:30:00,100.07,100898,,
2024-02-29 12:00:00,99.28,100898,,
2024-02-29 12:30:00,99.3,100898,,
2024-02-29 13:00:00,99.16,100898,-1,885.972
2024-02-29 13:30:00,99.79,100340,-1,885.972
2024-02-29 14:00:00,99.51,100340,,
2024-02-29 21:00:00,98.51,100340,-1,808.825
2024-02-29 21:30:00,98.71,100178,,
2024-02-29 22:00:00,98.97,99968,,
2024-02-29 22:30:00,99.09,99870.9,,
2024-02-29 23:00:00,99.25,99741.5,-1,808.825
2024-02-29 23:30:00,99.41,99741.5,,
2024-03-01 00:00:00,99.59,99741.5,,
2024-03-01 00:30:00,99.35,99741.5,,
2024-03-01 01:00:00,99.95,99741.5,,
2024-03-01 01:30:00,99.74,99741.5,,
2024-03-01 02:00:00,99.59,99741.5,,
2024-03-01 02:30:00,98.97,99741.5,-1,1718.65
2024-03-01 03:00:00,98.9,99861.8,,
2024-03-01 03:30:00,99.47,98882.2,-1,1718.65
2024-03-01 04:00:00,99.68,98882.2,1,1750.2
2024-03-01 04:30:00,99.69,98899.7,,
2024-03-01 05:00:00,99.88,99232.2,,
2024-03-01 05:30:00,99.73,98969.7,,
2024-03-01 06:00:00,100.12,99652.3,,
2024-03-01 06:30:00,99.36,98322.1,1,1750.2
2024-03-01 07:00:00,99.21,98322.1,,
2024-03-01 07:30:00,98.75,98322.1,,
2024-03-01 08:00:00,97.86,98322.1,-1,908.037
2024-03-01 08:30:00,97.94,98249.5,,
2024-03-01 09:00:00,97.18,98939.6,,
2024-03-01 09:30:00,96.5,99557.1,-1,908.037
2024-03-01 10:00:00,96.8,99557.1,,
2024-03-01 10:30:00,95.57,99557.1,,
2024-03-01 11:00:00,95.57,99557.1,,
2024-03-01 11:30:00,95.57,99557.1,,
2024-03-01 12:00:00,95.57,99557.1,,
2024-03-01 12:30:00,95.57,99557.1,,
2024-03-01 13:00:00,95.57,99557.1,,
2024-03-01 13:30:00,95.57,99557.1,,
2024-03-01 14:00:00,95.57,99557.1,,
2024-03-03 21:00:00,94.5,99557.1,,
2024-03-03 21:30:00,94.11,99557.1,,
2024-03-03 22:00:00,94,99557.1,,
2024-03-03 22:30:00,94.1,99557.1,,
2024-03-03 23:00:00,94.01,99557.1,,
2024-03-03 23:30:00,94.06,99557.1,,
2024-03-04 00:00:00,93.8,99557.1,,
2024-03-04 00:30:00,93.72,99557.1,,
2024-03-04 01:00:00,93.96,99557.1,,
2024-03-04 01:30:00,94.38,99557.1,,
2024-03-04 02:00:00,94.5,99557.1,,
2024-03-04 02:30:00,94.53,99557.1,,
2024-03-04 03:00:00,94.51,99557.1,,
2024-03-04 03:30:00,94.4,99557.1,,
2024-03-04 04:00:00,94.62,99557.1,,
2024-03-04 04:30:00,94.9,99557.1,,
2024-03-04 05:00:00,94.88,99557.1,,
2024-03-04 05:30:00,95.06,99557.1,,
2024-03-04 06:00:00,95.09,99557.1,,
2024-03-04 06:30:00,94.88,99557.1,,
2024-03-04 07:00:00,94.99,99557.1,,
2024-03-04 07:30:00,94.95,99557.1,,
2024-03-04 08:00:00,94.65,99557.1,,
2024-03-04 08:30:00,94.72,99557.1,,
2024-03-04 09:00:00,94.72,99557.1,,
2024-03-04 09:30:00,95.21,99557.1,,
2024-03-04 10:00:00,96.25,99557.1,,
2024-03-04 10:30:00,96.46,99557.1,,
2024-03-04 11:00:00,97.04,99557.1,,
2024-03-04 11:30:00,96.29,99557.1,,
2024-03-04 12:00:00,95.14,99557.1,-1,751.503
2024-03-04 12:30:00,94.43,100091,,
2024-03-04 13:00:00,94.6,99962.9,,
2024-03-04 13:30:00,94.78,99827.6,,
2024-03-04 14:00:00,94.57,99985.4,,
2024-03-04 21:00:00,94.8,99812.6,,
2024-03-04 21:30:00,94.41,100106,,
2024-03-04 22:00:00,94.57,99985.4,,
2024-03-04 22:30:00,94.84,99782.5,,
2024-03-04 23:00:00,94.73,99865.2,,
2024-03-04 23:30:00,94.69,99895.2,,
2024-03-05 00:00:00,94.66,99917.8,,
2024-03-05 00:30:00,94.66,99917.8,,
2024-03-05 01:00:00,94.55,100000,,
2024-03-05 01:30:00,94.41,100106,,
2024-03-05 02:00:00,94.45,100076,-1,751.503
2024-03-05 02:30:00,94.6,100076,,
2024-03-05 03:00:00,94.6,100076,,
2024-03-05 03:30:00,94.57,100076,-1,1454.34
2024-03-05 04:00:00,94.55,100105,,
2024-03-05 04:30:00,94.37,100366,,
2024-03-05 05:00:00,94.31,100454,,
2024-03-05 05:30:00,94.34,100410,,
2024-03-05 06:00:00,94.35,100396,,
2024-03-05 06:30:00,94.41,100308,,
2024-03-05 07:00:00,94,100905,,
2024-03-05 07:30:00,93.88,101079,,
2024-03-05 08:00:00,93.42,101748,,
2024-03-05 08:30:00,93.46,101690,,
2024-03-05 09:00:00,93.77,101239,,
2024-03-05 09:30:00,93.58,101515,,
2024-03-05 10:00:00,93.66,101399,,
2024-03-05 10:30:00,93.68,101370,,
2024-03-05 11:00:00,93.9,101050,,
2024-03-05 11:30:00,93.8,101195,,
2024-03-05 12:00:00,94.09,100774,-1,1454.34
2024-03-05 12:30:00,94.28,100774,,
2024-03-05 13:00:00,94.23,100774,,
2024-03-05 13:30:00,94.15,100774,,
2024-03-05 14:00:00,94.35,100774,,
2024-03-05 21:00:00,95.47,100774,,
2024-03-05 21:30:00,95.57,100774,,
2024-03-05 22:00:00,95.74,100774,,
2024-03-05 22:30:00,95.57,100774,1,1525.64
2024-03-05 23:00:00,95.38,100484,1,1525.64
2024-03-05 23:30:00,95.32,100484,,
2024-03-06 00:00:00,95.69,100484,,
2024-03-06 00:30:00,95.56,100484,,
2024-03-06 01:00:00,95.73,100484,1,1750.18
2024-03-06 01:30:00,95.65,100344,,
2024-03-06 02:00:00,95.79,100589,,
2024-03-06 02:30:00,96.19,101289,,
2024-03-06 03:00:00,96.2,101306,,
2024-03-06 03:30:00,96.28,101446,,
2024-03-06 04:00:00,96.62,102041,,
2024-03-06 04:30:00,96.62,102041,,
2024-03-06 05:00:00,96.41,101674,,
2024-03-06 05:30:00,96.41,101674,,
2024-03-06 06:00:00,96.16,101236,,
2024-03-06 06:30:00,96.4,101656,,
2024-03-06 07:00:00,96.44,101726,,
2024-03-06 07:30:00,96.69,102164,,
2024-03-06 08:00:00,96.83,102409,,
2024-03-06 08:30:00,97.55,103669,1,1750.18
2024-03-06 09:00:00,95.84,103669,,
2024-03-06 09:30:00,95.96,103669,,
2024-03-06 10:00:00,96.15,103669,,
2024-03-06 10:30:00,95.74,103669,,
2024-03-06 11:00:00,95.53,103669,,
2024-03-06 11:30:00,95.56,103669,,
2024-03-06 12:00:00,95.67,103669,,
2024-03-06 12:30:00,95.55,103669,,
2024-03-06 13:00:00,95.22,103669,,
2024-03-06 13:30:00,95.65,103669,,
2024-03-06 14:00:00,95.42,103669,,
2024-03-06 21:00:00,95.84,103669,,
2024-03-06 21:30:00,96.11,103669,1,948.947
2024-03-06 22:00:00,95.9,103470,,
2024-03-06 22:30:00,96.11,103669,,
2024-03-06 23:00:00,96.2,103755,,
2024-03-06 23:30:00,96.21,103764,,
2024-03-07 00:00:00,96.18,103736,,
2024-03-07 00:30:00,96.16,103717,1,948.947
2024-03-07 01:00:00,96.11,103717,1,1447.51
2024-03-07 01:30:00,96.07,103659,,
2024-03-07 02:00:00,96.06,103644,,
2024-03-07 02:30:00,96.06,103644,,
2024-03-07 03:00:00,96.09,103688,,
2024-03-07 03:30:00,96.04,103615,,
2024-03-07 04:00:00,96.27,103948,,
2024-03-07 04:30:00,96.38,104107,,
2024-03-07 05:00:00,96.47,104238,1,1447.51
2024-03-07 05:30:00,96.4,104238,1,1382.61
2024-03-07 06:00:00,96.36,104182,,
2024-03-07 06:30:00,96.18,103934,,
2024-03-07 07:00:00,96.36,104182,,
2024-03-07 07:30:00,96.24,104016,,
2024-03-07 08:00:00,96.56,104459,,
2024-03-07 08:30:00,97.94,106367,1,1382.61
2024-03-07 09:00:00,98.09,106367,,
2024-03-07 09:30:00,98.09,106367,,
2024-03-07 10:00:00,97.63,106367,,
2024-03-07 10:30:00,98.86,106367,,
2024-03-07 11:00:00,99.09,106367,,
2024-03-07 11:30:00,98.91,106367,,
2024-03-07 12:00:00,99.28,106367,,
2024-03-07 12:30:00,99.28,106367,,
2024-03-07 13:00:00,99.28,106367,,
2024-03-07 13:30:00,99.28,106367,,
2024-03-07 14:00:00,99.25,106367,,
2024-03-07 21:00:00,99.05,106367,,
2024-03-07 21:30:00,99.16,106367,,
2024-03-07 22:00:00,99.69,106367,,
2024-03-07 22:30:00,99.89,106367,,
2024-03-07 23:00:00,99.81,106367,,
2024-03-07 23:30:00,99.43,106367,,
2024-03-08 00:00:00,99.4,106367,,
2024-03-08 00:30:00,99.67,106367,,
2024-03-08 01:00:00,99.55,106367,,
2024-03-08 01:30:00,99.83,106367,,
2024-03-08 02:00:00,99.85,106367,,
2024-03-08 02:30:00,99.83,106367,,
2024-03-08 03:00:00,100.54,106367,,
2024-03-08 03:30:00,100.58,106367,,
2024-03-08 04:00:00,100.99,106367,,
2024-03-08 04:30:00,101.15,106367,,
2024-03-08 05:00:00,101.23,106367,,
2024-03-08 05:30:00,101.22,106367,,
2024-03-08 06:00:00,100.56,106367,,
2024-03-08 06:30:00,100.28,106367,1,1081.93
2024-03-08 07:00:00,99.64,105674,1,1081.93
2024-03-08 07:30:00,99.5,105674,,
2024-03-08 08:00:00,97.94,105674,,
2024-03-08 08:30:00,97.25,105674,,
2024-03-08 09:00:00,96.35,105674,,
2024-03-08 09:30:00,95.78,105674,,
2024-03-08 10:00:00,95.34,105674,,
2024-03-08 10:30:00,95.68,105674,,
2024-03-08 11:00:00,95.46,105674,,
2024-03-08 11:30:00,95.63,105522,,
2024-03-08 12:00:00,95.28,105836,,
2024-03-08 12:30:00,95.28,105836,,
2024-03-08 13:00:00,95.28,105836,,
2024-03-08 13:30:00,95.28,105836,,
2024-03-08 14:00:00,95.28,105836,,
2024-03-10 21:00:00,95.11,105989,,
2024-03-10 21:30:00,95.04,106052,,
2024-03-10 22:00:00,95.09,106007,,
2024-03-10 22:30:00,95.26,105854,,
2024-03-10 23:00:00,95.4,105728,,
2024-03-10 23:30:00,95.69,105468,,
