Timestamp,Close,PortfolioValue,TradeDirection,PositionSize
2024-02-14 10:30:00,1189,100000,,
2024-02-14 11:00:00,1187.75,100000,,
2024-02-14 11:30:00,1182.25,100000,,
2024-02-14 12:00:00,1177.75,100000,,
2024-02-14 12:30:00,1177.75,100000,,
2024-02-14 13:00:00,1177.25,100000,,
2024-02-14 13:30:00,1177.5,100000,,
2024-02-14 14:00:00,1174.25,100000,,
2024-02-14 20:00:00,1172.75,100000,,
2024-02-14 20:30:00,1173.25,100000,,
2024-02-14 21:00:00,1172,100000,,
2024-02-14 21:30:00,1173.25,100000,,
2024-02-14 22:00:00,1173.25,100000,,
2024-02-14 22:30:00,1173.75,100000,,
2024-02-14 23:00:00,1174.5,100000,,
2024-02-14 23:30:00,1174.5,100000,,
2024-02-15 00:00:00,1173.75,100000,,
2024-02-15 00:30:00,1173.75,100000,,
2024-02-15 01:00:00,1172.75,100000,,
2024-02-15 01:30:00,1172.75,100000,,
2024-02-15 02:00:00,1172.5,100000,,
2024-02-15 02:30:00,1172.25,100000,,
2024-02-15 03:00:00,1173.25,100000,-1,488.3
2024-02-15 03:30:00,1172.25,100488,,
2024-02-15 04:00:00,1173.25,100000,,
2024-02-15 04:30:00,1173,100122,,
2024-02-15 05:00:00,1173.25,100000,,
2024-02-15 05:30:00,1173.75,99755.8,-1,488.3
2024-02-15 06:00:00,1174,99755.8,,
2024-02-15 06:30:00,1172.75,99755.8,-1,444.697
2024-02-15 07:00:00,1172.75,99755.8,,
2024-02-15 07:30:00,1176,98310.6,-1,444.697
2024-02-15 08:00:00,1172,98310.6,-1,222.594
2024-02-15 08:30:00,1172.25,98254.9,,
2024-02-15 09:30:00,1177.75,97030.7,-1,222.594
2024-02-15 10:00:00,1177,97030.7,,
2024-02-15 10:30:00,1173.25,97030.7,-1,166.364
2024-02-15 11:00:00,1168.25,97862.5,,
2024-02-15 11:30:00,1170,97571.4,,
2024-02-15 12:00:00,1165.75,98278.4,,
2024-02-15 12:30:00,1166,98236.8,,
2024-02-15 13:00:00,1169.5,97654.5,,
2024-02-15 13:30:00,1168.25,97862.5,,
2024-02-15 14:00:00,1166.5,98153.6,,
2024-02-15 20:00:00,1168.75,97779.3,,
2024-02-15 20:30:00,1170,97571.4,,
2024-02-15 21:00:00,1169,97737.7,,
2024-02-15 21:30:00,1169,97737.7,,
2024-02-15 22:00:00,1169.25,97696.1,,
2024-02-15 22:30:00,1169.5,97654.5,,
2024-02-15 23:00:00,1170.25,97529.8,,
2024-02-15 23:30:00,1170.25,97529.8,-1,166.364
2024-02-16 00:00:00,1170.5,97529.8,,
2024-02-16 00:30:00,1170,97529.8,-1,660.749
2024-02-16 01:00:00,1169.75,97694.9,,
2024-02-16 01:30:00,1169.75,97694.9,,
2024-02-16 02:00:00,1169.5,97860.1,-1,660.749
2024-02-16 02:30:00,1169.75,97860.1,,
2024-02-16 03:00:00,1172.5,97860.1,,
2024-02-16 03:30:00,1170.75,97860.1,,
2024-02-16 04:00:00,1172,97860.1,,
2024-02-16 04:30:00,1170,97860.1,,
2024-02-16 05:00:00,1170.25,97860.1,,
2024-02-16 05:30:00,1168.75,97860.1,-1,477.105
2024-02-16 06:00:00,1169.5,97502.3,,
2024-02-16 06:30:00,1171,96786.6,-1,477.105
2024-02-16 07:00:00,1172,96786.6,,
2024-02-16 07:30:00,1168.25,96786.6,-1,305.221
2024-02-16 08:00:00,1167.75,96939.3,,
2024-02-16 08:30:00,1166.75,97244.5,,
2024-02-16 09:30:00,1168.5,96710.3,,
2024-02-16 10:00:00,1173,95336.9,-1,305.221
2024-02-16 10:30:00,1173.75,95336.9,,
2024-02-16 11:00:00,1172,95336.9,,
2024-02-16 11:30:00,1172.25,95336.9,,
2024-02-16 12:00:00,1174.25,95336.9,,
2024-02-16 12:30:00,1174.25,95336.9,1,283.251
2024-02-16 13:00:00,1172,94699.5,,
2024-02-16 13:30:00,1174.25,95336.9,,
2024-02-16 14:00:00,1177.5,96257.4,,
2024-02-19 20:00:00,1184.5,98240.2,,
2024-02-19 20:30:00,1184.75,98311,,
2024-02-19 21:00:00,1184.5,98240.2,,
2024-02-19 21:30:00,1184.5,98240.2,,
2024-02-19 22:00:00,1189,99514.8,1,283.251
2024-02-19 22:30:00,1188.25,99514.8,,
2024-02-19 23:00:00,1188,99514.8,,
2024-02-19 23:30:00,1186.75,99514.8,,
2024-02-20 00:00:00,1186.25,99514.8,,
2024-02-20 00:30:00,1188,99514.8,,
2024-02-20 01:00:00,1189.25,99514.8,,
2024-02-20 01:30:00,1186.5,99514.8,1,258.482
2024-02-20 02:00:00,1185,99127.1,,
2024-02-20 02:30:00,1185.75,99320.9,,
2024-02-20 03:00:00,1185.25,99191.7,,
2024-02-20 03:30:00,1186.75,99579.4,,
2024-02-20 04:00:00,1187.25,99708.7,,
2024-02-20 04:30:00,1184.75,99062.5,,
2024-02-20 05:00:00,1185.25,99191.7,,
2024-02-20 05:30:00,1186.75,99579.4,,
2024-02-20 06:00:00,1186,99385.6,1,258.482
2024-02-20 06:30:00,1186.75,99385.6,1,293.091
2024-02-20 07:00:00,1185.5,99019.2,1,293.091
2024-02-20 07:30:00,1186.25,99019.2,,
2024-02-20 08:00:00,1188.25,99019.2,1,198.89
2024-02-20 08:30:00,1188.75,99118.6,,
2024-02-20 09:30:00,1190,99367.3,,
2024-02-20 10:00:00,1182.75,97925.3,1,198.89
2024-02-20 10:30:00,1179.5,97925.3,,
2024-02-20 11:00:00,1178.25,97925.3,,
2024-02-20 11:30:00,1183.5,97925.3,,
2024-02-20 12:00:00,1183.75,97925.3,,
2024-02-20 12:30:00,1182.25,97925.3,,
2024-02-20 13:00:00,1182,97925.3,,
2024-02-20 13:30:00,1182,97925.3,,
2024-02-20 14:00:00,1183.5,97925.3,,
2024-02-20 20:00:00,1178.75,97925.3,,
2024-02-20 20:30:00,1179.5,97925.3,,
2024-02-20 21:00:00,1179.5,97925.3,,
2024-02-20 21:30:00,1181.5,97925.3,,
2024-02-20 22:00:00,1181.25,97925.3,,
2024-02-20 22:30:00,1182,97925.3,,
2024-02-20 23:00:00,1181.25,97925.3,,
2024-02-20 23:30:00,1180.25,97925.3,,
2024-02-21 00:00:00,1179.5,97925.3,,
2024-02-21 00:30:00,1180.25,97925.3,,
2024-02-21 01:00:00,1179.75,97925.3,-1,511.862
2024-02-21 01:30:00,1180,97797.3,,
2024-02-21 02:00:00,1178.75,98437.2,,
2024-02-21 02:30:00,1179.25,98181.2,,
2024-02-21 03:00:00,1177.25,99205,,
2024-02-21 03:30:00,1176.75,99460.9,,
2024-02-21 04:00:00,1176,99844.8,,
2024-02-21 04:30:00,1176.5,99588.9,,
2024-02-21 05:00:00,1176.75,99460.9,,
2024-02-21 05:30:00,1176.25,99716.8,,
2024-02-21 06:00:00,1176,99844.8,,
2024-02-21 06:30:00,1176.25,99716.8,,
2024-02-21 07:00:00,1175.5,100101,,
2024-02-21 07:30:00,1173.75,100996,,
2024-02-21 08:00:00,1175,100357,,
2024-02-21 08:30:00,1175.5,100101,,
2024-02-21 09:30:00,1172.75,101508,,
2024-02-21 10:00:00,1170,102916,,
2024-02-21 10:30:00,1169.25,103300,,
2024-02-21 11:00:00,1170.25,102788,,
2024-02-21 11:30:00,1170,102916,,
2024-02-21 12:00:00,1168,103940,,
2024-02-21 12:30:00,1167.75,104068,,
2024-02-21 13:00:00,1168.5,103684,,
2024-02-21 13:30:00,1168,103940,,
2024-02-21 14:00:00,1164.25,105859,,
2024-02-21 20:00:00,1166.25,104835,,
2024-02-21 20:30:00,1166.25,104835,,
2024-02-21 21:00:00,1164.75,105603,,
2024-02-21 21:30:00,1164.25,105859,,
2024-02-21 22:00:00,1165.5,105219,,
2024-02-21 22:30:00,1165.25,105347,,
2024-02-21 23:00:00,1164.75,105603,,
2024-02-21 23:30:00,1165.25,105347,,
2024-02-22 00:00:00,1165.25,105347,,
2024-02-22 00:30:00,1165.5,105219,,
2024-02-22 01:00:00,1166.5,104707,,
2024-02-22 01:30:00,1167.75,104068,-1,511.862
2024-02-22 02:00:00,1169.25,104068,,
2024-02-22 02:30:00,1169.25,104068,,
2024-02-22 03:00:00,1170,104068,,
2024-02-22 03:30:00,1169.25,104068,,
2024-02-22 04:00:00,1166.5,104068,-1,379.184
2024-02-22 04:30:00,1167.75,103594,-1,379.184
2024-02-22 05:00:00,1165,103594,-1,313.049
2024-02-22 05:30:00,1165.75,103359,,
2024-02-22 06:00:00,1167,102968,-1,313.049
2024-02-22 06:30:00,1167.5,102968,,
2024-02-22 07:00:00,1169.25,102968,,
2024-02-22 07:30:00,1167.75,102968,,
2024-02-22 08:00:00,1164,102968,-1,215.634
2024-02-22 08:30:00,1162.25,103345,,
2024-02-22 09:30:00,1161.75,103453,,
2024-02-22 10:00:00,1160.25,103776,,
2024-02-22 10:30:00,1159.5,103938,,
2024-02-22 11:00:00,1158.25,104207,,
2024-02-22 11:30:00,1159.25,103992,,
2024-02-22 12:00:00,1158.5,104154,,
2024-02-22 12:30:00,1158.25,104207,,
2024-02-22 13:00:00,1155,104908,,
2024-02-22 13:30:00,1153.5,105232,,
2024-02-22 14:00:00,1152.75,105393,,
2024-02-22 20:00:00,1156,104693,,
2024-02-22 20:30:00,1157.25,104423,,
2024-02-22 21:00:00,1155.5,104800,,
2024-02-22 21:30:00,1155.25,104854,,
2024-02-22 22:00:00,1156.25,104639,,
2024-02-22 22:30:00,1155.75,104747,,
2024-02-22 23:00:00,1155.75,104747,,
2024-02-22 23:30:00,1155.25,104854,,
2024-02-23 00:00:00,1155.5,104800,,
2024-02-23 00:30:00,1157.25,104423,-1,215.634
2024-02-23 01:00:00,1158,104423,,
2024-02-23 01:30:00,1156.5,104423,-1,387.905
2024-02-23 02:00:00,1156.25,104520,,
2024-02-23 02:30:00,1155.75,104714,,
2024-02-23 03:00:00,1156.75,104326,-1,387.905
2024-02-23 03:30:00,1156,104326,-1,492.301
2024-02-23 04:00:00,1156,104326,-1,492.301
2024-02-23 04:30:00,1154,104326,-1,370.476
2024-02-23 05:00:00,1154.5,104141,,
2024-02-23 05:30:00,1153.25,104604,,
2024-02-23 06:00:00,1153.5,104511,,
2024-02-23 06:30:00,1154.5,104141,,
2024-02-23 07:00:00,1154.5,104141,,
2024-02-23 07:30:00,1152.75,104789,,
2024-02-23 08:00:00,1148.75,106271,,
2024-02-23 08:30:00,1146.75,107012,,
2024-02-23 09:30:00,1145,107660,,
2024-02-23 10:00:00,1144.5,107846,,
2024-02-23 10:30:00,1140.5,109328,-1,370.476
2024-02-23 11:00:00,1142.75,109328,,
2024-02-23 11:30:00,1144.25,109328,,
2024-02-23 12:00:00,1139.75,109328,,
2024-02-23 12:30:00,1140.75,109328,,
2024-02-23 13:00:00,1140.25,109328,,
2024-02-23 13:30:00,1141.5,109328,,
2024-02-23 14:00:00,1143.5,109328,,
2024-02-25 20:00:00,1150.25,109328,,
2024-02-25 20:30:00,1149,109328,,
2024-02-25 21:00:00,1147.25,109328,,
2024-02-25 21:30:00,1148.25,109328,,
2024-02-25 22:00:00,1145.25,109328,-1,172.725
2024-02-25 22:30:00,1144.5,109457,,
2024-02-25 23:00:00,1143.5,109630,,
2024-02-25 23:30:00,1144.5,109457,,
2024-02-26 00:00:00,1144.75,109414,,
2024-02-26 00:30:00,1143.25,109673,,
2024-02-26 01:00:00,1144.25,109500,,
2024-02-26 01:30:00,1144,109543,-1,172.725
2024-02-26 02:00:00,1145,109543,,
2024-02-26 02:30:00,1144.5,109543,-1,341.561
2024-02-26 03:00:00,1145,109373,-1,341.561
2024-02-26 03:30:00,1144,109373,-1,381.282
2024-02-26 04:00:00,1142.75,109849,,
2024-02-26 04:30:00,1142.25,110040,,
2024-02-26 05:00:00,1142.5,109945,,
2024-02-26 05:30:00,1139.5,111088,,
2024-02-26 06:00:00,1139.5,111088,,
2024-02-26 06:30:00,1138.75,111374,,
2024-02-26 07:00:00,1137.75,111756,,
2024-02-26 07:30:00,1138.75,111374,,
2024-02-26 08:00:00,1142.5,109945,-1,381.282
2024-02-26 08:30:00,1144.25,109945,,
2024-02-26 09:30:00,1143.75,109945,,
2024-02-26 10:00:00,1144.25,109945,,
2024-02-26 10:30:00,1139,109945,-1,119.498
2024-02-26 11:00:00,1135.5,110363,,
2024-02-26 11:30:00,1135,110423,,
2024-02-26 12:00:00,1139,109945,,
2024-02-26 12:30:00,1139.75,109855,,
2024-02-26 13:00:00,1142.5,109526,-1,119.498
2024-02-26 13:30:00,1145.75,109526,,
2024-02-26 14:00:00,1143.5,109526,,
2024-02-26 20:00:00,1154.5,109526,,
2024-02-26 20:30:00,1155.75,109526,,
2024-02-26 21:00:00,1155,109526,1,177.844
2024-02-26 21:30:00,1155,109526,,
2024-02-26 22:00:00,1156.25,109749,,
2024-02-26 22:30:00,1156.25,109749,,
2024-02-26 23:00:00,1156.75,109838,,
2024-02-26 23:30:00,1156.75,109838,,
2024-02-27 00:00:00,1156.75,109838,,
2024-02-27 00:30:00,1156.25,109749,,
2024-02-27 01:00:00,1155.25,109571,,
2024-02-27 01:30:00,1155.5,109615,,
2024-02-27 02:00:00,1157.25,109927,,
2024-02-27 02:30:00,1157.25,109927,,
2024-02-27 03:00:00,1157.5,109971,,
2024-02-27 03:30:00,1159,110238,,
2024-02-27 04:00:00,1159,110238,,
2024-02-27 04:30:00,1159.5,110327,,
2024-02-27 05:00:00,1156,109704,,
2024-02-27 05:30:00,1157.25,109927,,
2024-02-27 06:00:00,1157.25,109927,,
2024-02-27 06:30:00,1157.25,109927,,
2024-02-27 07:00:00,1155.75,109660,1,177.844
