Timestamp,Close,PortfolioValue,TradeDirection,PositionSize
2024-02-16 01:30:00,2215.75,100000,,
2024-02-16 02:00:00,2223,100000,1,107.575
2024-02-16 02:30:00,2220.75,99758,,
2024-02-16 03:00:00,2209,98494,1,107.575
2024-02-16 04:00:00,2217,98494,1,125.38
2024-02-16 04:30:00,2219.25,98776.1,,
2024-02-16 05:00:00,2216,98368.6,1,125.38
2024-02-16 05:30:00,2215,98368.6,,
2024-02-16 06:00:00,2217,98368.6,1,179.091
2024-02-16 06:30:00,2225,99801.3,,
2024-02-16 07:00:00,2226.75,100115,,
2024-02-16 08:00:00,2224,99622.2,,
2024-02-16 08:30:00,2225.5,99890.9,1,179.091
2024-02-16 09:00:00,2215,99890.9,,
2024-02-16 09:30:00,2211.25,99890.9,-1,144.048
2024-02-16 10:00:00,2211,99926.9,-1,144.048
2024-02-16 10:30:00,2213.25,99926.9,-1,140.351
2024-02-16 11:00:00,2210.5,100313,,
2024-02-16 11:30:00,2209.5,100453,,
2024-02-16 12:00:00,2209.5,100453,,
2024-02-16 12:30:00,2208.25,100629,,
2024-02-16 13:00:00,2208.25,100629,,
2024-02-16 14:00:00,2207.5,100734,,
2024-02-16 16:00:00,2208.25,100629,,
2024-02-18 20:00:00,2218.5,99190,-1,140.351
2024-02-18 20:30:00,2216.75,99190,,
2024-02-18 21:00:00,2211.25,99190,-1,183.397
2024-02-18 21:30:00,2208.5,99694.4,,
2024-02-18 22:00:00,2204.25,100474,,
2024-02-19 00:30:00,2203.5,100611,,
2024-02-19 02:30:00,2199.25,101391,,
2024-02-19 03:00:00,2199,101437,,
2024-02-19 03:30:00,2196.25,101941,,
2024-02-19 04:00:00,2194.75,102216,,
2024-02-19 04:30:00,2192.75,102583,,
2024-02-19 06:00:00,2195.5,102079,,
2024-02-19 06:30:00,2200,101253,,
2024-02-19 07:00:00,2204.25,100474,-1,183.397
2024-02-19 07:30:00,2201.5,100474,-1,254.966
2024-02-19 08:00:00,2199.25,101047,,
2024-02-19 08:30:00,2194.75,102195,,
2024-02-19 09:00:00,2195.75,101940,,
2024-02-19 09:30:00,2191.25,103087,,
2024-02-19 10:00:00,2185.5,104553,,
2024-02-19 10:30:00,2184.75,104744,,
2024-02-19 11:00:00,2186,104426,,
2024-02-19 11:30:00,2186,104426,,
2024-02-19 12:00:00,2189.25,103597,,
2024-02-19 20:00:00,2185,104681,,
2024-02-19 20:30:00,2183.5,105063,,
2024-02-19 21:00:00,2183.5,105063,,
2024-02-19 21:30:00,2182,105446,,
2024-02-19 22:30:00,2184.25,104872,,
2024-02-19 23:00:00,2183,105191,,
2024-02-19 23:30:00,2182,105446,,
2024-02-20 00:30:00,2179.75,106019,,
2024-02-20 02:30:00,2178,106465,,
2024-02-20 03:00:00,2175,107230,,
2024-02-20 03:30:00,2173.25,107677,,
2024-02-20 04:00:00,2173.75,107549,,
2024-02-20 04:30:00,2174.75,107294,,
2024-02-20 05:30:00,2175,107230,,
2024-02-20 06:30:00,2170,108505,-1,254.966
2024-02-20 07:00:00,2171,108505,,
2024-02-20 07:30:00,2173.75,108505,,
2024-02-20 08:00:00,2177.5,108505,-1,191.531
2024-02-20 08:30:00,2184.75,107117,-1,191.531
2024-02-20 09:00:00,2178.75,107117,,
2024-02-20 09:30:00,2176.75,107117,-1,139.415
2024-02-20 10:00:00,2174.5,107430,,
2024-02-20 10:30:00,2175.75,107256,,
2024-02-20 11:00:00,2183.75,106141,-1,139.415
2024-02-20 11:30:00,2220.5,106141,,
2024-02-20 12:00:00,2210.5,106141,,
2024-02-20 12:30:00,2211.75,106141,,
2024-02-20 13:00:00,2206.25,106141,,
2024-02-20 13:30:00,2207.75,106141,,
2024-02-20 14:30:00,2208,106141,1,121.775
2024-02-20 20:00:00,2216.75,107206,,
2024-02-20 20:30:00,2227.75,108546,,
2024-02-20 21:00:00,2224.25,108120,,
2024-02-20 21:30:00,2231.25,108972,,
2024-02-20 22:00:00,2233.5,109246,,
2024-02-20 22:30:00,2237,109672,1,121.775
2024-02-20 23:00:00,2241,109672,,
2024-02-20 23:30:00,2244.75,109672,,
2024-02-21 00:00:00,2244.25,109672,,
2024-02-21 00:30:00,2231.25,109672,1,78.1264
