Timestamp,Close,PortfolioValue,TradeDirection,PositionSize
2024-02-14 10:30:00,584.5,100000,,
2024-02-14 11:00:00,586.25,100000,,
2024-02-14 11:30:00,584.25,100000,,
2024-02-14 12:00:00,583.75,100000,-1,210.675
2024-02-14 12:30:00,583.75,100000,,
2024-02-14 13:00:00,582.75,100211,,
2024-02-14 13:30:00,586.25,99473.3,-1,210.675
2024-02-14 14:00:00,587.25,99473.3,,
2024-02-14 20:00:00,587,99473.3,,
2024-02-14 20:30:00,586.25,99473.3,,
2024-02-14 21:00:00,584.75,99473.3,,
2024-02-14 21:30:00,585.25,99473.3,,
2024-02-14 22:00:00,585.5,99473.3,,
2024-02-14 22:30:00,586,99473.3,,
2024-02-14 23:00:00,584.75,99473.3,,
2024-02-14 23:30:00,585,99473.3,,
2024-02-15 00:00:00,584.75,99473.3,-1,323.586
2024-02-15 00:30:00,583.75,99796.9,,
2024-02-15 01:00:00,583.75,99796.9,,
2024-02-15 01:30:00,584.75,99473.3,,
2024-02-15 02:00:00,586.25,98987.9,-1,323.586
2024-02-15 02:30:00,583.5,98987.9,-1,146.578
2024-02-15 03:00:00,585.25,98731.4,-1,146.578
2024-02-15 03:30:00,579.75,98731.4,,
2024-02-15 04:00:00,583.25,98731.4,-1,161.138
2024-02-15 04:30:00,581.5,99013.4,,
2024-02-15 05:00:00,582.5,98852.3,,
2024-02-15 05:30:00,583,98771.7,,
2024-02-15 06:00:00,578.25,99537.1,,
2024-02-15 06:30:00,576.25,99859.4,,
2024-02-15 07:00:00,581.25,99053.7,,
2024-02-15 07:30:00,580,99255.1,,
2024-02-15 08:00:00,578.25,99537.1,,
2024-02-15 08:30:00,572.25,100504,-1,161.138
2024-02-15 09:30:00,582.25,100504,,
2024-02-15 10:00:00,583.75,100504,,
2024-02-15 10:30:00,585.25,100504,,
2024-02-15 11:00:00,583.75,100504,,
2024-02-15 11:30:00,574.75,100504,,
2024-02-15 12:00:00,576,100504,,
2024-02-15 12:30:00,570.25,100504,,
2024-02-15 13:00:00,575,100504,,
2024-02-15 13:30:00,570.75,100504,,
2024-02-15 14:00:00,570.25,100504,,
2024-02-15 20:00:00,574,100504,,
2024-02-15 20:30:00,572.5,100504,,
2024-02-15 21:00:00,572.5,100504,,
2024-02-15 21:30:00,572.25,100504,,
2024-02-15 22:00:00,570.25,100504,,
2024-02-15 22:30:00,565,100504,,
2024-02-15 23:00:00,565.25,100504,,
2024-02-15 23:30:00,565,100504,,
2024-02-16 00:00:00,565,100504,,
2024-02-16 00:30:00,570.5,100504,,
2024-02-16 01:00:00,566.75,100504,,
2024-02-16 01:30:00,565.25,100504,,
2024-02-16 02:00:00,565.5,100504,,
2024-02-16 02:30:00,566.75,100504,,
2024-02-16 03:00:00,566.5,100504,,
2024-02-16 03:30:00,565,100504,,
2024-02-16 04:00:00,564.75,100504,,
2024-02-16 04:30:00,563.75,100504,,
2024-02-16 05:00:00,563.75,100504,,
2024-02-16 05:30:00,562.5,100504,,
2024-02-16 06:00:00,563.5,100504,,
2024-02-16 06:30:00,562.75,100504,,
2024-02-16 07:00:00,563.25,100504,,
2024-02-16 07:30:00,562,100504,,
2024-02-16 08:00:00,561.5,100504,,
2024-02-16 08:30:00,561.5,100504,,
2024-02-16 09:30:00,564.25,100504,,
2024-02-16 10:00:00,565.75,100504,,
2024-02-16 10:30:00,563.5,100504,-1,194.655
2024-02-16 11:00:00,559.75,101234,,
2024-02-16 11:30:00,561,100991,,
2024-02-16 12:00:00,562.25,100747,,
2024-02-16 12:30:00,561,100991,,
2024-02-16 13:00:00,558,101575,,
2024-02-16 13:30:00,560.5,101088,,
2024-02-16 14:00:00,561.5,100893,,
2024-02-19 20:00:00,563,100601,-1,194.655
2024-02-19 20:30:00,564.75,100601,,
2024-02-19 21:00:00,565.25,100601,,
